StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q9,Q11,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,"Herramientas que aplicaste como las actividades, reportes, ""quizzes"", dentro de la plataforma de CANVAS en el desarrollo de la experiencia de Servicio Social",Q2_6,Q2_7,Q2_8,Q5,Q9,Q6,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,Q3,Q7,CRN,Nombre de Experiencia,OSF,Periodo,Tipo de Formato
28/11/22 19:50,28/11/22 19:53,IP Address,189.152.8.49,100,140,True,28/11/22 19:53,R_3kFbYFXSGzlsLgV,,@01904,,25.7068,-100.3227,anonymous,ES-ES,A00833056,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales_Mi Mundo y Yo","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,que los niños sepan leer o al menos sepan casi dominar el español ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",El cariño de los niños es único ,Área de oportunidad,,,,,
28/11/22 19:51,28/11/22 19:54,IP Address,131.178.102.216,100,158,True,28/11/22 19:54,R_9HKczZaCphdPCzn,,@01905,,25.6449,-100.311,anonymous,ES-ES,A01383891,"SAIQ, Sociedad de Alumnos de Ingeniería Química_Sembrando Conciencia","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4, 4, 4, 4,"
5 Muy Satisfecho",No,Sí,Estuvo muy bien apoyar a los niños con los temas que se le dificultaban y hubiera estado bien que nos dieran un temario para abarcar todos los temas , 4, 4,"
5 Totalmente de Acuerdo", 4,Los niños mostraban mucho intereses por aprender y nos tenian la confianza para contarnos sobre los temas que no entendian en clase ,Reconocimiento,,,,,
28/11/22 19:43,28/11/22 19:54,IP Address,201.172.197.120,100,623,True,28/11/22 19:54,R_3x66rZ1jkTQgVpL,,@01906,,25.6544,-100.4056,anonymous,ES-ES,A01174259,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico, 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,estuvo muy bien organizado, 4, 4, 4, 4,"me gusto bastante
",Reconocimiento,,,,,
28/11/22 17:20,28/11/22 19:55,IP Address,187.161.116.62,100,9305,True,28/11/22 19:55,R_RX2XTIE78lmN477,,@01907,,25.6554,-100.3258,anonymous,ES-ES,A00832598,Iniciativa Campana Altamira_Inclusión y amistad,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Buen objetivo me gustaría que el servicio se le brindará a más lugares, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Al principio tenia una idea un poco confusa de cual era la finalidad del servicio y el llevar a cabo ciertas acciones como mantener la atención del niño me resultaba difícil pero conforme pasaba el tiempo logré cumplir mi objetivo y hacer un cambio positivo en el niño,Reconocimiento,,,,,
28/11/22 19:51,28/11/22 19:55,IP Address,200.68.141.11,100,245,True,28/11/22 19:55,R_28OHIUE1sUxkrls,,@01908,,25.6641,-100.3178,anonymous,ES-ES,A00835154,"CONALEP Don Humberto Lobo Villarreal, O.P.D_DESARROLLO INTEGRAL DEL ESTUDIANTE","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 3,"
5 Muy Satisfecho", 4, 4,"
5 Muy Satisfecho",No,Sí,Que me dio mucho gusto poder aportar algo para el crecimiento y mejora de su institución.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Creo que este tipo de experiencias son muy enriquecedoras por que te abren los ojos y el corazón para conocer las situaciones de otras personas y estar abierto a ayudar o aportar ideas para mejorar su situación.,Reconocimiento,,,,,
28/11/22 18:22,28/11/22 19:55,IP Address,189.152.170.187,100,5560,True,28/11/22 19:55,R_2YfyFNRJQhNjXTK,,@01909,,25.6554,-100.3258,anonymous,ES-ES,A00833859,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Muy bonita organización con un noble fin, me hubuiera gustado poder haber ayudado un poco mas.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me encanto que los niños si tuvieras mucha iniciativa, desafortunadamente nunca pude tener una conexión directa con ellos, solo por mensajes.",Área de oportunidad,,,,,
28/11/22 17:02,28/11/22 19:55,IP Address,189.152.232.6,100,10422,True,28/11/22 19:55,R_1rwXLTR1KRfdbkd,,@01910,,25.6449,-100.311,anonymous,ES-ES,A01283635,"Forma-T en Valores, A.C._Asesorías y tutoreo en línea", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,"Muy buena implementación y organización. Fueron de gran ayuda las presentaciones y actividades de canvas, además de los recordatorios para las bitácoras.", 4, 4, 4, 4,"Me fue bastante agradable trabajar con alumnos. Siento que pude aprender nuevas cosas sobre estos temas,a demás de que aprendes a apreciar la perseverancia de los alumnos al asistir a las tutorías en los sábados en la mañana.",Reconocimiento,,,,,
28/11/22 19:38,28/11/22 19:55,IP Address,187.189.128.13,100,1027,True,28/11/22 19:55,R_2dZ0zLqbiX3L7a9,,@01911,,25.6677,-100.2514,anonymous,ES-ES,A01741907,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Muy atentos, se nota que les importa mucho el aprendizaje de los niños","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gusto mucho poder sentir que estoy ayudando a los niños, tambien me ayudo a mejorar mi forma de organizarme, y de paciencia",Reconocimiento,,,,,
28/11/22 19:55,28/11/22 19:57,IP Address,187.162.158.200,100,116,True,28/11/22 19:57,R_32Qv6VXGAjj8lWG,,@01912,,25.8018,-100.3142,anonymous,ES-ES,A00832381,"Cómo Vamos Nuevo León_EVAluando en Cómo Vamos, Nuevo León","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 2,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy padre proyecto,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Conocí nuevas zonas en Nuevo León, muy interesante iniciativa",Reconocimiento,,,,,
28/11/22 19:54,28/11/22 19:58,IP Address,201.172.251.105,100,236,True,28/11/22 19:58,R_SNVJM59cJ5ZZZ05,,@01913,,25.6449,-100.311,anonymous,ES-ES,A01283702,"Powerchair Football México, A.C._Construye el diseño audiovisual del deporte PowerChair","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Una iniciativa bastante interesante y que empodera enormemente a las personas con alguna discapacidad motriz.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",-,Reconocimiento,,,,,
28/11/22 19:44,28/11/22 19:58,IP Address,187.188.155.223,100,827,True,28/11/22 19:58,R_2q4VZ82EhLyOfie,,@01914,,25.6677,-100.2514,anonymous,ES-ES,A01411580,Dirección de Emprendimiento Social_PyMES SOS, 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,"Muy interesante, me llevo un gran aprendizaje con mucho valor. ", 4, 4, 4, 4,La responsabilidad es algo muy importante el cual me ha servido para levar a cabo este proyecto solidario en el cual logre aprender mucho. ,Reconocimiento,,,,,
28/11/22 19:56,28/11/22 19:58,IP Address,131.178.200.61,100,122,True,28/11/22 19:58,R_1NrZI7xiVoqUJpE,,@01915,,25.6449,-100.311,anonymous,ES-ES,A00833637,"Casa Mi Ángel, A.B.P._Soporte de Proyectos | Casa Mi Ángel ABP", 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 3, 4, 4, 4,Sí,Sí,"Me gusto mucho la dinámica con la
Que trabajamos con las personas ", 3, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",me gusto mucho ,Reconocimiento,,,,,
28/11/22 19:50,28/11/22 19:59,IP Address,189.159.156.199,100,534,True,28/11/22 19:59,R_6JzFPuuxOh9c9SV,,@01916,,25.6554,-100.3258,anonymous,ES-ES,A00831739,"AMMAC, Alianza de Ministerios de Misericordia, A.C._Alimentos con amor","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Todo perfecto, muy buena organización y me encanta lo que hacen para ayudar a la sociedad.", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,"Realmente, es la primera vez que meto un servicio social por mi cuenta en el Tec, realmente no sabia que esperar y me voy mas que satisfecho por todo lo que se logro durante el semestre. ",Reconocimiento,,,,,
28/11/22 19:57,28/11/22 20:00,IP Address,131.178.102.204,100,130,True,28/11/22 20:00,R_3HoVcSXNwyn2DeE,,@01917,,25.6449,-100.311,anonymous,ES-ES,A00833430,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,Me gusta su causa social y es importante seguir compartiendola,"
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo", 3,,,,,,,
28/11/22 19:59,28/11/22 20:01,IP Address,187.160.148.64,100,137,True,28/11/22 20:01,R_1j9taN7mZgtxs7O,,@01918,,25.6677,-100.2514,anonymous,ES-ES,a01280475,"Laboratorio de Arte, A.C._Mediadores de experiencias de arte contemporáneo","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"me encanto la causa, el proposito y la forma en la que se maneja","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",muy innovador el servicio me gusto que siempre habia algo nuevo que hacer y como se puedo impactar y ayudar a distintos sectores,Reconocimiento,,,,,
28/11/22 19:57,28/11/22 20:01,IP Address,189.219.72.231,100,230,True,28/11/22 20:01,R_8rmaFrgMoEHNOaB,,@01919,,25.6554,-100.3258,anonymous,ES-ES,A00827272@tec.mx ,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,:),"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",:),,,,,,
28/11/22 19:54,28/11/22 20:01,IP Address,187.190.30.233,100,406,True,28/11/22 20:01,R_1DqzEbboygP1Gwz,,@01920,,25.6554,-100.3258,anonymous,ES-ES,A01570838,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_TransformaWEB - programador","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 3, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 3,Sí,Sí,Me gustó mucho tener la oportunidad de trabajar con ustedes., 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Confío totalmente en que la educación y el acceso a la información es un factor que puede impulsar el desarrollo de una sociedad. Me gusta sentir que estoy aportando a que muchas personas puedan acceder a información educativa de manera gratuita.,Reconocimiento,,,,,
28/11/22 20:01,28/11/22 20:02,IP Address,189.218.239.207,100,54,True,28/11/22 20:02,R_1fkJW4a8iq9I666,,@01921,,25.8418,-97.5313,anonymous,ES-ES,A00824450,"Fundación Enrique Yturria García, A.B.P._Proyecto C.R.C. - Arte Conceptual", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,"Creo que requiere un poco mas de organización para que realmente todos trabajen por igual y no nos atrasemos a cada rato, pero creo que es un buen proyecto e interesante, espero pueda continuar!!","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Creo que requiere un poco mas de organización para que realmente todos trabajen por igual y no nos atrasemos a cada rato, pero creo que es un buen proyecto e interesante, espero pueda continuar!!",Área de oportunidad,,,,,
28/11/22 19:56,28/11/22 20:02,IP Address,189.219.65.132,100,343,True,28/11/22 20:02,R_3nPoIup5ENK0mnh,,@01922,,25.7068,-100.3227,anonymous,ES-ES,a00828502,"IBI, Instituto de Bienestar Integral_Instituto de Bienestar Integral", 4, 3,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4,Sí,Sí,Fue una muy buena gestion se aprendio mucho sobre la psicologia positiva,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Fue un buen desarrollo en la psicologia positiva como del estudiante 

",Área de oportunidad,,,,,
28/11/22 19:58,28/11/22 20:02,IP Address,131.178.200.61,100,240,True,28/11/22 20:02,R_1E5LdQPoMrM7mkM,,@01923,,25.6449,-100.311,anonymous,ES-ES,A01611652,"AICHE, American Institute of Chemical Engineering_Catalizando Ideas","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me ayudaron muchísimo a crecer en el ámbito humano, permitiéndome conocer las situaciones de otras personas que son distintas a la mía. Igual me enseñaron a cómo el conocimiento que poseo puede ayudar a otras mujeres en formas que ni hubiera imaginado. ","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Catalizando ideas te permite poder aplicar algo de tu carrera, aunque sea básico, para poder ayudar a mujeres que necesitan de una pequeña motivación para avanzar en sus vidas que pueden estar siendo aquejidas por ciertas situaciones. ",Reconocimiento,,,,,
28/11/22 20:01,28/11/22 20:04,IP Address,201.173.32.174,100,188,True,28/11/22 20:04,R_1gU9w7VQnbhbZUr,,@01924,,25.6449,-100.311,anonymous,ES-ES,A00829428,"Cambiando México con Valores, A.C._Juegamex","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Buena organización,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Enriquecedora,Reconocimiento,,,,,
28/11/22 20:02,28/11/22 20:04,IP Address,201.172.154.16,100,99,True,28/11/22 20:04,R_9NAsdwW4Cfl85A5,,@01925,,25.6449,-100.311,anonymous,ES-ES,A01251897,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico, 4, 4, 4, 4, 4, 3, 4, 3,No,Sí,., 4, 4, 4, 4,,,,,,,
28/11/22 20:02,28/11/22 20:04,IP Address,131.178.102.148,100,111,True,28/11/22 20:04,R_1l4zgK8H1t4PB3l,,@01926,,25.6449,-100.311,anonymous,ES-ES,A01741879,"I CARE FOUNDATION, A.C._¡Enseña inglés para brindar mejores oportunidades con I Care!","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Es un proyecto muy noble y altamente útil.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gustó mucho poder compartir algo de lo que he aprendido gracias a las oportunidades que se me han dado, a personas que no han contado con esas oportunidades. Me agradó mucho la retroalimentación que nos dieron al final del curso, pues nos dijeron que aprendieron mucho.",Reconocimiento,,,,,
28/11/22 20:03,28/11/22 20:04,IP Address,131.178.200.61,100,108,True,28/11/22 20:04,R_oXoMpkfbIVkZaHT,,@01927,,25.6449,-100.311,anonymous,ES-ES,A00829738,Cambio de Juego_Entrenando y generando soluciones con Cambio de Juego,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy buen proyecto,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Es otra manera de ver la vida,Reconocimiento,,,,,
28/11/22 19:55,28/11/22 20:05,IP Address,189.203.91.215,100,616,True,28/11/22 20:05,R_1g7lTVLiQVHJBSp,,@01928,,25.6677,-100.2514,anonymous,ES-ES,A00835042,"Viccali, Vida con Calidad, A.C._Semilleros de Paz", 4, 4, 4, 4, 3, 4, 4, 4,Sí,Sí,Me encanto trabajar con Viccali, 4, 4, 4, 4,"Me gusto enseñar a los niños temas como la violencia, autoestima, etc. Siento que es algo bueno que ellos se pueden familiarizar a estos temas a tan corta edad",Reconocimiento,,,,,
28/11/22 20:03,28/11/22 20:05,IP Address,201.150.10.60,100,107,True,28/11/22 20:05,R_1jy1dRNu5ljdhaY,,@01929,,25.6554,-100.3258,anonymous,ES-ES,A01284337,Dirección de Servicio Social - PASS_Líder Solidario,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,n/a,"
1 Nada de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","N/A
",Reconocimiento,,,,,
28/11/22 19:56,28/11/22 20:06,IP Address,201.172.197.123,100,578,True,28/11/22 20:06,R_3IbJ5qQLWS4LqKa,,@01930,,25.6544,-100.4056,anonymous,ES-ES,a01720987,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación", 4, 3, 4, 3, 4, 4, 3, 4,No,Sí,"Me gustaría haberme adentrado yo por mi parte al proyecto solidario y haber estado más activo, la organización es de mucha ayuda y te tienen preparado todo.", 4, 4, 4, 4,"Pues esta padre que lo empezaron a hacer por zoom y así con lo de la pandemia, creo que tuvieron un buen timing y a medida que avance el tiempo, mejorará.
",Reconocimiento,,,,,
28/11/22 20:03,28/11/22 20:06,IP Address,131.178.102.180,100,161,True,28/11/22 20:06,R_0icKyoxeBOFmNMZ,,@01931,,25.6449,-100.311,anonymous,ES-ES,A01552369,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_TransformaWEB - programador","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Buen proyecto,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Es un buen proyecto, siento que hace falta un poco más de organización a la hora de preparar el material, pero está bien ejecutado.",Reconocimiento,,,,,
28/11/22 20:05,28/11/22 20:06,IP Address,131.178.54.1,100,87,True,28/11/22 20:06,R_3MSVR68HfhCUoi1,,@01932,,25.6449,-100.311,anonymous,ES-ES,A01138628,"Fundación F21, A.C._Blockchain Social + fundación F21","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,no,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Fue interersante.,Reconocimiento,,,,,
28/11/22 20:02,28/11/22 20:06,IP Address,187.189.164.77,100,280,True,28/11/22 20:06,R_3HRcxHBTesbi85k,,@01933,,25.6677,-100.2514,anonymous,ES-ES,A01067726,"SAIMT, Sociedad de Alumnos de Ingeniería en Mecatrónica_Minirobótica","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,tiene futuro ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","me  es grato saber que hay maneras de incentivar a las futuras generaciones a seguir en buenos pasos.
",Reconocimiento,,,,,
28/11/22 15:33,28/11/22 20:07,IP Address,131.178.102.208,100,16479,True,28/11/22 20:07,R_3im65faiCGZ4YhR,,@01934,,25.6449,-100.311,anonymous,ES-ES,A00830626,"AMMAC, Alianza de Ministerios de Misericordia, A.C._Alimentos con amor","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me siento muy satisfecho con el trabajo realizado, he cumplido mis expectativas y hasta pude aplicar para seguir con la misma organización socio formadora durante el periodo de invierno. ","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Este servicio social me ayudo a comprender la importancia de realizar el servicio social, y de compartir la experiencia con mis compañeros. ",Reconocimiento,,,,,
28/11/22 20:01,28/11/22 20:08,IP Address,131.178.200.61,100,436,True,28/11/22 20:08,R_eJWz8Er5b9FVQUV,,@01935,,25.6449,-100.311,anonymous,ES-ES,A01276919,"Fundación F21, A.C._Blockchain Social + fundación F21","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Todo excelente, sigan así :D","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gustó bastante el hecho de que el servicio social no era pesado y era fácil de hacer, de igual forma me gustó que aprovecharon las nuevas tecnologías para ayudar a las personas que no tengan una buena solvencia económica.",Reconocimiento,,,,,
28/11/22 20:05,28/11/22 20:08,IP Address,187.188.76.42,100,198,True,28/11/22 20:08,R_2XikSIercKl2dyC,,@01936,,25.6554,-100.3258,anonymous,ES-ES,A01351604,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico, 4, 4, 4, 3, 4, 4, 3, 4,No,Sí,Me hubiera gustado recibir más apoyo del mentor de los alumnos, 3, 4, 4, 4,Esta experiencia me permitió expandir más mi propio panorama sobre lo que implica ayudar a otras personas puesto que es bastante importante entender el contexto del otro para así poder juntos trabajar en en diferentes alternativas de solución ,Reconocimiento,,,,,
28/11/22 15:22,28/11/22 20:09,IP Address,187.161.118.202,100,17204,True,28/11/22 20:09,R_2rp6vVtT2rEIHJj,,@01937,,25.6554,-100.3258,anonymous,ES-ES,A00833329,Prepanet Campus Monterrey_Prepanet - Consejero en Línea,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Sigan haciendo esta hermosa labor,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me sentí como hermano mayor dando asesorías, fue muy bonito",Área de oportunidad,,,,,
28/11/22 20:00,28/11/22 20:09,IP Address,189.175.24.99,100,577,True,28/11/22 20:09,R_3eaakALYaRQg2Hx,,@01938,,25.6802,-100.3065,anonymous,ES-ES,A01284373,"EIC, EHE y EAAD - Innovaction Gym_Edumakers para la inclusión", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,No tengo ningun comentario, 4, 4, 4, 4,,,,,,,
28/11/22 20:07,28/11/22 20:10,IP Address,189.219.67.148,100,189,True,28/11/22 20:10,R_3h5dPBk6BJSDCI2,,@01939,,25.6554,-100.3258,anonymous,ES-ES,A01283888,"AICHE, American Institute of Chemical Engineering_Catalizando Ideas","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy interesante lo que están haciendo y además muy entretenido para ambas partes.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Fue muy interesante y muy bien organizada por todos los encargados del servicio social. ,Reconocimiento,,,,,
28/11/22 20:06,28/11/22 20:11,IP Address,189.152.245.142,100,284,True,28/11/22 20:11,R_RxJjz6FDm6479W9,,@01940,,25.6802,-100.3065,anonymous,ES-ES,A00829787,Iniciativa Campana Altamira_Club Colibrí,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusto mucho,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Fue una experiencia muy diferente
",Reconocimiento,,,,,
28/11/22 20:07,28/11/22 20:11,IP Address,187.195.249.65,100,189,True,28/11/22 20:11,R_2AQCHpTk5t1SEuS,,@01941,,25.6554,-100.3258,anonymous,ES-ES,A00835431,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios_DOS – Descubriendo otros Superpoderes,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,Buena organización y planeacion,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Muy buena experiencia abre nuevos horizontes y perspectivas y ayuda a trabajar la empatía y sensibilidad ,Reconocimiento,,,,,
